text,modality_id,id
исследуться,1,3569
попиксельный,1,3570
дорогой,1,3571
сейчас,1,3572
встретить,1,3573
интересно,1,3574
монета,1,3575
властвовать,1,3576
описательный,1,3577
преобразовать,1,3578
резкий,1,3579
арифметический,1,3580
распределить,1,3581
распоряжение,1,3582
операционный,1,3583
инструкция,1,3584
нить,1,3585
персональный,1,3586
корпорация,1,3587
квазиортогональный,1,3588
тюкай,1,3589
комплексно,1,3590
мнимый,1,3591
вычет,1,3592
тригонометрический,1,3593
деформация,1,3594
ушмаев,1,3595
упругий,1,3596
негативно,1,3597
несовпадение,1,3598
плохой,1,3599
верификация,1,3600
дактилоскопический,1,3601
идентификационный,1,3602
адис,1,3603
подавление,1,3604
предобработка,1,3605
впервые,1,3606
упругость,1,3607
пластина,1,3608
экстраполяция,1,3609
точно,1,3610
деформировать,1,3611
улучшение,1,3612
механический,1,3613
доминировать,1,3614
остаток,1,3615
продольный,1,3616
поперечный,1,3617
деформационный,1,3618
давление,1,3619
сканер,1,3620
синтетический,1,3621
имитировать,1,3622
улучшать,1,3623
кибернетик,1,3624
дюков,1,3625
песок,1,3626
усовершенствование,1,3627
приоритет,1,3628
худой,1,3629
таврия,1,3630
функционировать,1,3631
сппр,1,3632
недостаточный,1,3633
проигрыш,1,3634
рациональность,1,3635
лес,1,3636
безошибочный,1,3637
редукция,1,3638
наращивание,1,3639
перечислимый,1,3640
вкратце,1,3641
леса,1,3642
сгенерировать,1,3643
установка,1,3644
индуктивный,1,3645
львов,1,3646
аномальный,1,3647
монокулярный,1,3648
полёт,1,3649
беспилотный,1,3650
летательный,1,3651
привязка,1,3652
ярко,1,3653
измеряться,1,3654
отбрасывание,1,3655
ускорять,1,3656
устанавливаться,1,3657
прекращаться,1,3658
приборостроение,1,3659
тезис,1,3660
семинар,1,3661
июнь,1,3662
инженер,1,3663
работник,1,3664
новость,1,3665
островной,1,3666
терм,1,3667
новостной,1,3668
неупорядоченный,1,3669
терма,1,3670
термы,1,3671
совсем,1,3672
подходить,1,3673
интерпретируемость,1,3674
группирование,1,3675
проиллюстрировать,1,3676
компания,1,3677
биржевой,1,3678
торг,1,3679
ногин,1,3680
назад,1,3681
обязательный,1,3682
десятилетие,1,3683
фундамент,1,3684
конструироваться,1,3685
предпочтительность,1,3686
гибкий,1,3687
критериальный,1,3688
предпочтительный,1,3689
сужать,1,3690
подлежащее,1,3691
здравоохранение,1,3692
чаща,1,3693
диаграмма,1,3694
укладываться,1,3695
население,1,3696
многошаговый,1,3697
поэтапный,1,3698
хранилище,1,3699
свобода,1,3700
встроить,1,3701
конструктивный,1,3702
связной,1,3703
репозитарий,1,3704
сопровождаться,1,3705
интерактивный,1,3706
вмешательство,1,3707
возврат,1,3708
ранний,1,3709
традиция,1,3710
централизовать,1,3711
региональный,1,3712
разнородный,1,3713
национальный,1,3714
здоровье,1,3715
аналитик,1,3716
красноярск,1,3717
экспресс,1,3718
геомоделирование,1,3719
демографический,1,3720
территориальный,1,3721
бесплатный,1,3722
детерминированный,1,3723
харин,1,3724
чётко,1,3725
прибегать,1,3726
стеганографический,1,3727
обратимый,1,3728
встраивание,1,3729
обосновываться,1,3730
советский,1,3731
брусенцов,1,3732
запоминать,1,3733
кодировать,1,3734
троичный,1,3735
трит,1,3736
байт,1,3737
битов,1,3738
трита,1,3739
предусматриваться,1,3740
предусмотренный,1,3741
затухание,1,3742
явный,1,3743
неявный,1,3744
повреждение,1,3745
полезный,1,3746
аудиосигнал,1,3747
сопутствующий,1,3748
пропускной,1,3749
